date,id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_hazardous,miss_distance_km,relative_velocity_kph
2019-01-19,3837671,(2019 AB5),25.5,0.0211132445,0.0472106499,False,2864721.614084831,23912.5663003936
2019-01-19,3837848,(2019 AD11),21.4,0.1394938229,0.3119176705,False,26489585.689078854,76903.0282607645
2019-01-19,3837910,(2019 AO13),25.5,0.0211132445,0.0472106499,False,9900783.605593583,35881.6309819247
2019-01-19,3837932,(2019 AY13),22.65,0.0784431412,0.1754041962,False,39119409.76956848,38857.2269657162
2019-01-19,3837984,(2019 BL2),27.0,0.0105816886,0.023661375,False,6225422.953445701,17059.5597033334
2019-01-19,3986677,(2020 AH3),24.3,0.0366906138,0.0820427065,False,72073548.797153808,76590.6212690453
2019-01-19,54106083,(2021 BA),26.0,0.0167708462,0.0375007522,False,11832200.416151463,28927.9716341279
2019-01-19,54338714,(2023 AW),25.68,0.0194336768,0.0434550225,False,69847605.824429682,81418.4109338731
2019-01-19,2678861,678861 (2017 YH),18.12,0.6317641482,1.4126675811,False,27734592.285422491,61404.8876831876
2019-01-19,54495701,(2024 UQ3),29.48,0.003377186,0.0075516174,False,49939714.619901676,30456.1072371015
2019-01-18,2180186,180186 (2003 QZ30),17.58,0.8101304882,1.8115068424,True,29015573.145318425,59105.678633698
2019-01-18,2482054,482054 (2010 AE),19.47,0.3392774354,0.7586474087,False,74354432.799378181,34248.4565773782
2019-01-18,3145520,(2003 AC23),21.9,0.1108038821,0.2477650126,True,19838543.915106546,53809.1976377153
2019-01-18,3371135,(2007 EF88),23.57,0.0513517179,0.1148259319,False,25176665.728817281,31821.2756992023
2019-01-18,3562830,(2011 GP59),24.3,0.0366906138,0.0820427065,False,39483345.603467976,50357.0852348184
2019-01-18,3837780,(2019 AP8),24.44,0.0343997255,0.0769201245,False,30024480.837758543,12850.0194271577
2019-01-18,3837713,(2019 AN6),22.9,0.0699125232,0.1563291544,False,19634027.919040196,36077.8248403351
2019-01-18,3986679,(2020 AK3),26.13,0.0157962856,0.0353215683,False,18799149.448342323,21084.3116963437
2019-01-18,3989088,(2020 BF5),25.0,0.02658,0.0594346868,False,31686080.222262976,25373.0782415707
2019-01-18,3989185,(2020 BF8),28.3,0.0058150704,0.0130028927,False,50402024.906088934,49208.9504292695
2019-01-18,54049865,(2020 OM6),25.0,0.02658,0.0594346868,False,39534945.259823264,45994.3473541331
2019-01-18,54138696,(2021 GY23),24.32,0.0363542322,0.0812905344,False,36867452.669717935,56391.8563903054
2019-01-17,3174187,(2004 BT58),22.19,0.0969515991,0.2167903661,False,45723884.50913017,80440.8391462453
2019-01-17,3342249,(2006 SC),25.1,0.0253837029,0.0567596853,False,70075399.847459512,33624.4426420762
2019-01-17,3703785,(2015 BB),25.0,0.02658,0.0594346868,False,6575962.028810531,58107.4628425931
2019-01-17,3826774,(2018 PL21),23.4,0.0555334912,0.1241766613,False,63241401.359496117,45274.1380583954
2019-01-17,3837602,(2019 AC3),27.3,0.0092162655,0.0206081961,False,4080058.180635415,15787.1937435333
2019-01-17,3837867,(2019 AX11),25.0,0.02658,0.0594346868,False,16702958.557545914,39532.3621461529
2019-01-17,3837959,(2019 BG1),22.9,0.0699125232,0.1563291544,False,8250053.284253574,43012.5673134125
2019-01-17,3838042,(2019 BW3),23.5,0.0530340723,0.1185877909,False,15578988.710580386,54609.7264201991
2019-01-17,3842596,(2019 KM2),25.5,0.0211132445,0.0472106499,False,8130067.280394771,10290.9504744316
2019-01-17,54054712,(2020 SS6),23.3,0.058150704,0.130028927,False,59196903.729503514,24948.0280615705
2019-01-17,54110078,(2021 CT1),25.33,0.0228325794,0.0510551996,False,27572370.584202754,38707.786476716
2019-01-17,54224160,(2021 WE1),26.27,0.0148099972,0.0331161605,False,22038583.463128053,24505.8712069868
2019-01-17,54230026,(2021 XW5),27.38,0.0088829042,0.0198627775,False,66847702.728041863,82070.4147141643
2019-01-17,54447407,(2024 LZ4),26.15,0.0156514644,0.0349977383,False,29977117.224609749,86898.9713266588
2019-01-17,54465531,(2024 PT1),24.62,0.0316632126,0.0708010957,False,53964470.731537386,45057.4036910201
2019-01-16,3600003,(2012 DV43),26.3,0.0146067964,0.0326617897,False,58149135.895960716,48132.7137866848
2019-01-16,3617387,(2012 VE46),20.2,0.2424124811,0.5420507863,True,59719670.883215576,32337.5010831364
2019-01-16,3709250,(2015 BY512),21.49,0.1338304618,0.2992540101,False,25549278.807648683,81277.7478290064
2019-01-16,3753570,(2015 BC518),26.8,0.0116025908,0.0259441818,False,39036431.241910916,50533.391678413
2019-01-16,3766121,(2016 YL3),25.3,0.0231502122,0.0517654482,False,73907432.882799268,91226.4737687582
2019-01-16,3836736,(2018 XV),19.88,0.2809020939,0.6281161771,False,14264116.273718508,65522.5464894271
2019-01-16,3837741,(2019 AN7),21.75,0.1187284988,0.2654849942,True,15688497.537855017,125135.2140923534
2019-01-16,3837861,(2019 AR11),23.7,0.0483676488,0.1081533507,False,26605470.661808838,47228.9363752824
2019-01-16,3837826,(2019 AM10),25.2,0.0242412481,0.0542050786,False,6680177.066179046,12997.66664525
2019-01-16,3837784,(2019 AR8),25.61,0.0200703514,0.0448786701,False,3726019.128463852,32189.1449417913
2019-01-16,3837805,(2019 AU9),26.7,0.0121494041,0.0271668934,False,2935942.362511662,18277.4891387525
2019-01-16,3837866,(2019 AV11),24.1,0.040230458,0.0899580388,False,35891520.446807455,11773.1624972443
2019-01-16,3837934,(2019 BO),28.1,0.0063760979,0.0142573883,False,68730.766679616,29080.7147120323
2019-01-16,3837978,(2019 BT1),25.3,0.0231502122,0.0517654482,False,4472716.057585561,40174.8144839248
2019-01-16,3837989,(2019 BG2),21.9,0.1108038821,0.2477650126,True,31968665.931239432,29865.3367386955
2019-01-16,3989235,(2020 BF10),27.2,0.0096506147,0.0215794305,False,69959736.758290312,82785.2910644416
2019-01-16,54000953,(2020 CD3),31.74,0.0011927652,0.0026671042,False,162147.395957708,7682.1811985289
2019-01-16,54131391,(2021 EC4),24.15,0.039314701,0.0879103439,False,67866163.830218903,45457.3851470428
2019-01-16,54235663,(2022 AO2),24.19,0.0385971268,0.0863057993,False,60214969.429550357,76159.1989495444
2019-01-16,54256784,(2022 EK6),26.05,0.0163890951,0.0366471308,False,51729189.740089564,23264.6939482248
2019-01-16,54335459,(2022 YM1),29.2,0.0038419789,0.008590926,False,35527544.281322207,37619.7667831872
2019-01-15,2000433,433 Eros (A898 PA),10.38,22.3128464417,49.8930414151,False,31205919.274956477,21761.7034264303
2019-01-15,2526826,526826 (2007 CA27),21.28,0.1474195145,0.3296400556,False,37421389.631708948,70309.2919122598
2019-01-15,3400310,(2008 BX2),23.6,0.0506471459,0.1132504611,False,72115823.509639238,90108.0795644957
2019-01-15,3728860,(2015 SC17),22.95,0.0683211199,0.1527706684,False,24192863.251724823,30361.2627970242
2019-01-15,3744790,(2016 DL),21.4,0.1394938229,0.3119176705,True,7989338.484675378,54692.43649191
2019-01-15,3799247,(2018 CC1),23.5,0.0530340723,0.1185877909,False,71167951.329285084,42738.3221300352
2019-01-15,3825428,(2018 MA5),26.3,0.0146067964,0.0326617897,False,30558563.230282304,24197.0687716973
2019-01-15,3836911,(2018 XA5),23.8,0.046190746,0.1032856481,False,9626280.385297274,29596.3382863043
2019-01-15,3837595,(2019 AU2),24.0,0.0421264611,0.0941976306,False,20899980.835146558,24522.858704333
2019-01-15,3837717,(2019 AT6),27.77,0.0074225815,0.0165973969,False,3105645.513049247,18280.044976474
2019-01-15,3837721,(2019 AG7),25.5,0.0211132445,0.0472106499,False,1507486.740546555,24426.65525907
2019-01-15,3837783,(2019 AM8),27.0,0.0105816886,0.023661375,False,3311993.424792469,39181.264099024
2019-01-15,3838129,(2019 CU1),21.36,0.1420872067,0.317716653,True,14365707.499085306,32692.9934025679
2019-01-15,3842767,(2019 LR1),24.45,0.0342416731,0.0765667087,False,44703011.171218954,38351.8330576272
2019-01-15,3842905,(2019 LC6),23.7,0.0483676488,0.1081533507,False,57758872.946271187,42178.805493597
2019-01-15,54017580,(2020 MS1),23.3,0.058150704,0.130028927,False,38384726.865869027,58647.8221950499
2019-01-15,54219300,(2021 VO11),21.86,0.1128638801,0.2523713081,False,55473028.69755165,60347.6616508319
2019-01-15,54248953,(2022 ET),30.22,0.0024019003,0.0053708123,False,22331013.639457303,42384.6122871208
2019-01-15,54293876,(2020 AQ24),24.98,0.0268259417,0.0599846292,False,9942042.354064482,59283.1094933981
2019-01-15,54317859,(2022 UM3),27.27,0.0093444765,0.0208948847,False,30543473.801768162,42514.602212911
2019-01-21,3558381,(2011 EC12),25.8,0.0183888672,0.0411187571,False,74047451.956303807,43352.8778237339
2019-01-21,3794968,(2017 YK1),24.9,0.0278326768,0.0622357573,False,72522962.490324958,55893.8784808091
2019-01-21,3837588,(2019 AN2),22.55,0.0821400526,0.1836707413,False,29642991.010275803,18343.6479390114
2019-01-21,3837720,(2019 AV6),22.6,0.0802703167,0.1794898848,False,35802704.954337592,49179.1968032713
2019-01-21,3837792,(2019 AA9),20.11,0.2526707542,0.5649889822,False,28891584.381171606,94977.9016119209
2019-01-21,3837985,(2019 BN2),26.53,0.0131387781,0.0293792009,False,1729341.428941645,52399.7320180558
2019-01-21,3838027,(2019 BB3),27.2,0.0096506147,0.0215794305,False,1209877.934751515,49289.1834570174
2019-01-21,3838064,(2019 BS4),22.93,0.0689532874,0.154184238,False,14037814.489441928,54582.9470452523
2019-01-21,3838128,(2019 CS1),22.11,0.100590039,0.2249261651,False,15032537.296888859,21129.3194531076
2019-01-21,54017282,(2020 KF6),23.8,0.046190746,0.1032856481,False,64773741.736652353,69531.8884778423
2019-01-21,54105996,(2021 AB7),27.74,0.0075258399,0.0168282897,False,1299535.633309904,18373.06351538
2019-01-21,54290058,(2022 NU1),24.44,0.0343997255,0.0769201245,False,59351478.765517775,54440.7066634572
2019-01-21,54341550,(2023 CK2),22.68,0.077366861,0.1729975604,False,56129461.278832546,61921.7039888507
2019-01-21,54425755,(2024 CU1),26.72,0.0120380177,0.0269178258,False,14308520.227647435,33356.6985798996
2019-01-20,3338034,(2006 QE),19.66,0.3108529381,0.6950883007,False,67035655.083384156,81571.6138986742
2019-01-20,3478654,(2009 WD54),28.5,0.0053034072,0.0118587791,False,60750683.560841143,74045.5385828508
2019-01-20,3741152,(2016 CG18),28.5,0.0053034072,0.0118587791,False,71531417.321154271,64538.5972926244
2019-01-20,3752409,(2016 HF2),26.1,0.0160160338,0.0358129403,False,30026599.921506667,21957.6013507131
2019-01-20,3772974,(2017 FJ101),28.3,0.0058150704,0.0130028927,False,63111018.902063794,34581.4351042359
2019-01-20,3837782,(2019 AO8),25.67,0.0195233786,0.0436556017,False,3967632.359453441,40538.3755993042
2019-01-20,3837791,(2019 AZ8),25.8,0.0183888672,0.0411187571,False,5260937.286357206,35926.8467221127
2019-01-20,3837976,(2019 BR1),20.59,0.2025606009,0.4529392731,False,56910076.622778077,37554.0692328518
2019-01-20,3837990,(2019 BP2),26.6,0.0127219879,0.0284472297,False,1863248.756266269,43373.3750848447
2019-01-20,3838028,(2019 BA3),24.8,0.0291443905,0.0651688382,False,5772815.570146856,28922.7984870746
2019-01-20,54073339,(2020 UA),28.44,0.0054519891,0.0121910182,False,34394371.622187889,27376.5254077454
2019-01-20,54106293,(2021 BK),30.31,0.0023043847,0.0051527608,False,2333375.112286991,38545.3582978979
2019-01-20,54202341,(2021 TN1),26.33,0.0144063837,0.0322136532,False,53573180.897188816,17134.0240739572
2019-01-20,54244182,(2022 BW6),27.0,0.0105816886,0.023661375,False,57281205.212025895,76493.1860144327
2019-01-20,54290862,(2022 OS),21.77,0.1176399894,0.2630510131,False,70599434.678562167,93061.2354279008
2019-01-28,3574593,(2011 ON24),23.0,0.0667659413,0.1492931834,False,42254443.978656458,27484.3745828146
2019-01-28,3625129,(2013 BS45),25.9,0.0175612318,0.0392681082,False,57282560.119934485,52189.2171136904
2019-01-28,3674578,(2014 NB52),21.96,0.1077841687,0.2410127282,True,71095722.979364655,100148.1362317343
2019-01-28,3743740,(2016 CK195),23.29,0.0584191154,0.1306291133,False,56156409.629697328,63008.733121448
2019-01-28,3831467,(2018 TL2),20.1,0.2538370294,0.5675968529,False,71738308.422763463,66719.5104637253
2019-01-28,3837858,(2019 AP11),25.18,0.0244655496,0.0547066321,False,3904752.395389099,27917.4375524781
2019-01-28,3837880,(2019 AM12),25.4,0.022108281,0.0494356193,False,21412284.904393802,17900.736260622
2019-01-28,3837974,(2019 BQ1),25.42,0.0219055911,0.0489823908,False,8865215.912183108,14366.0540726014
2019-01-28,3837993,(2019 BR2),28.3,0.0058150704,0.0130028927,False,656553.142204329,47139.7675187804
2019-01-28,3838021,(2019 BV2),25.5,0.0211132445,0.0472106499,False,3495888.59614164,52264.37231995
2019-01-28,54016817,(2020 HR8),26.9,0.0110803882,0.0247765013,False,35538508.728088543,61515.9643725493
2019-01-28,54087577,(2020 VO1),28.0,0.0066765941,0.0149293183,False,44000177.564283779,25960.5789441927
2019-01-28,54110066,(2021 CE1),26.0,0.0167708462,0.0375007522,False,42462401.174526418,54768.7395774551
2019-01-28,54231688,(2021 YK),27.35,0.0090064777,0.0201390963,False,9921128.452160186,19646.4224313876
2019-01-28,54243523,(2022 BM5),25.63,0.0198863453,0.04446722,False,9117610.317588496,29784.9552207899
2019-01-28,54244183,(2022 BX6),25.86,0.0178877195,0.0399981568,False,7071788.745385134,52696.6024916898
2019-01-28,54245818,(2022 CO3),25.71,0.0191670368,0.0428587972,False,52138393.88945106,48276.5141426425
2019-01-28,54336914,(2022 YS5),24.84,0.0286124454,0.0639793729,False,50329566.908478268,42817.1980462423
2019-01-28,54416960,(2023 XR14),28.34,0.0057089334,0.0127655632,False,32483277.12875739,29676.7112735522
2019-01-28,54511081,(2024 YJ7),29.4,0.0035039264,0.0078350176,False,16443219.195919266,23487.6934613008
2019-01-27,2375054,375054 (2007 PF6),20.81,0.1830437804,0.4092983358,True,20474345.81317063,75772.692827438
2019-01-27,3127404,(2002 LE31),20.1,0.2538370294,0.5675968529,False,64781479.282563854,82824.5173636393
2019-01-27,3655871,(2014 AA33),19.28,0.3703010782,0.828018383,False,62115717.973648248,83898.9230950912
2019-01-27,3752417,(2016 HN2),23.5,0.0530340723,0.1185877909,False,36840955.191873546,58936.335053661
2019-01-27,3835969,(2018 VF1),22.47,0.0852226386,0.1905636132,False,29347566.079066384,32493.5123400619
2019-01-27,3837672,(2019 AC5),23.7,0.0483676488,0.1081533507,False,18132841.687265922,31410.9997835478
2019-01-27,3837856,(2019 AO11),25.4,0.022108281,0.0494356193,False,7735348.363670061,24884.4080855531
2019-01-27,3837827,(2019 AO10),20.52,0.2091967709,0.4677782004,False,36460458.843845476,102295.0578286544
2019-01-27,3837994,(2019 BS2),27.3,0.0092162655,0.0206081961,False,1829267.390658751,36488.0600980542
2019-01-27,3837995,(2019 BQ2),27.0,0.0105816886,0.023661375,False,1260553.719541044,47914.1496017244
2019-01-27,3838020,(2019 BT2),20.5,0.2111324448,0.4721064988,True,52295654.970180958,44763.2032171482
2019-01-27,3838038,(2019 BT3),23.2,0.0608912622,0.1361570015,False,26028696.103943412,49226.9421204076
2019-01-27,3838044,(2019 BZ3),28.78,0.0046618144,0.0104241338,False,48127.699229606,40940.0498096924
2019-01-27,54049807,(2020 OJ5),22.6,0.0802703167,0.1794898848,False,30028860.300443006,50385.661024874
2019-01-27,54106530,(2021 BP1),29.6,0.0031956189,0.007145621,False,58381719.953029224,62860.1550850696
2019-01-27,2612364,612364 (2002 LE31),20.16,0.2469192656,0.5521282628,False,64781479.342403002,82824.5173564451
2019-01-27,54339967,(2023 BD2),24.4,0.0350392641,0.0783501764,False,22181419.928278089,37097.762297985
2019-01-27,54341663,(2023 CZ3),27.45,0.0086011194,0.0192326877,False,14615422.995593456,21376.2531293558
2019-01-27,54390665,(2023 TN),24.74,0.0299609084,0.0669946278,False,51442807.596207396,25900.8730826208
2019-01-26,3689273,(2014 SU1),24.96,0.0270741591,0.0605396602,False,31408212.08211697,9042.6943681084
2019-01-26,3690385,(2014 SC145),25.7,0.0192555078,0.0430566244,False,59783831.958559237,43955.7201136141
2019-01-26,3692286,(2014 TB),28.2,0.0060891262,0.0136157002,False,42867948.987387457,16807.4774155751
2019-01-26,3721159,(2015 LM21),22.1,0.1010543415,0.2259643771,False,56325660.949788152,71721.7827223741
2019-01-26,3791307,(2017 UM52),29.53,0.0033003118,0.0073797216,False,11934461.839975861,8474.67004753
2019-01-26,3837639,(2019 AT3),22.16,0.0983003302,0.2198062205,False,24070316.611044804,79296.1831066313
2019-01-26,3837819,(2019 AA10),25.6,0.0201629919,0.0450858206,False,2208941.638552023,37054.7250774552
2019-01-26,3837952,(2019 AQ14),27.0,0.0105816886,0.023661375,False,2812673.089320608,33601.4551036001
2019-01-26,3837955,(2019 BA1),22.19,0.0969515991,0.2167903661,False,34399737.518267345,66506.1459041358
2019-01-26,3838033,(2019 BF3),25.16,0.0246919266,0.0552128263,False,6192892.657257609,32984.205380232
2019-01-26,3838036,(2019 BS3),24.2,0.0384197891,0.0859092601,False,20509486.457552139,117182.8893473564
2019-01-26,3838039,(2019 BU3),29.1,0.0040230458,0.0089958039,False,1202250.403113612,16519.4656325202
2019-01-26,3838136,(2019 CA2),27.2,0.0096506147,0.0215794305,False,1833709.863966058,36349.2553661572
2019-01-26,3838102,(2019 CZ),26.3,0.0146067964,0.0326617897,False,5873497.120785758,22521.1847395263
2019-01-26,3838220,(2019 CZ3),23.7,0.0483676488,0.1081533507,False,12648637.972374223,36933.8322958362
2019-01-26,54051090,(2020 PO4),26.95,0.0108281678,0.0242125192,False,29519158.590862921,41372.0694087948
2019-01-26,54244181,(2022 BV6),25.51,0.0210162379,0.0469937366,False,1903302.748210697,47063.79519089
2019-01-26,54342584,(2023 EC),25.53,0.0208235599,0.0465628955,False,23970300.127656561,42565.2339015403
2019-01-26,54419698,(2024 AV2),26.64,0.0124897854,0.0279280092,False,28852430.788887134,20640.098967813
2019-01-26,54499160,(2024 VC2),25.69,0.0193443872,0.0432553648,False,61757049.376032943,24709.4489609317
2019-01-25,2525498,525498 (2005 GE60),22.12,0.1001278698,0.2238927232,False,28942460.357830769,20046.0887851597
2019-01-25,3371672,(2007 FJ1),23.8,0.046190746,0.1032856481,False,70868460.25317013,9807.4053681496
2019-01-25,3515451,(2010 GV23),27.6,0.0080270317,0.0179489885,False,30679677.965030044,19539.0293151258
2019-01-25,3744832,(2016 DU1),26.3,0.0146067964,0.0326617897,False,62829381.658542925,70481.154563474
2019-01-25,3797899,(2018 BB5),24.4,0.0350392641,0.0783501764,False,44237476.751737456,102742.3100066594
2019-01-25,3799683,(2018 DC),24.7,0.0305179233,0.0682401509,False,33241784.076686036,21051.6821647222
2019-01-25,3836854,(2018 XT2),22.1,0.1010543415,0.2259643771,False,20413774.967028673,15503.3547846151
2019-01-25,3837850,(2019 AG11),26.1,0.0160160338,0.0358129403,False,3302727.407523604,26989.6166278598
2019-01-25,3837882,(2019 AN12),25.4,0.022108281,0.0494356193,False,3511427.895370446,72904.4171662529
2019-01-25,3837907,(2019 AJ13),28.1,0.0063760979,0.0142573883,False,2920603.225232916,21565.2709038597
2019-01-25,3837909,(2019 AL13),25.9,0.0175612318,0.0392681082,False,7866011.706063096,38803.9537657865
2019-01-25,3837992,(2019 BK2),26.8,0.0116025908,0.0259441818,False,1091486.464669468,52710.605036073
2019-01-25,3837996,(2019 BM2),26.28,0.0147419515,0.0329640056,False,1148051.423927926,41054.0223651664
2019-01-25,3838135,(2019 CZ1),24.2,0.0384197891,0.0859092601,False,8264567.568796714,78302.0977235514
2019-01-25,3838255,(2019 CB5),28.3,0.0058150704,0.0130028927,False,3406262.612331691,10374.2486410399
2019-01-25,3838253,(2019 CQ4),23.08,0.0643509521,0.1438931032,False,8811556.173479624,64647.9464450245
2019-01-25,3989284,(2020 BW12),26.1,0.0160160338,0.0358129403,False,11865542.35558324,37225.2999701315
2019-01-25,54236423,(2022 AQ3),26.5,0.0133215567,0.0297879063,False,56152578.757361942,60083.0123945994
2019-01-25,54244187,(2022 CD),26.11,0.0159424468,0.0356483948,False,60115961.834197394,119249.8465546541
2019-01-25,54419125,(2024 AY),24.38,0.0353634784,0.0790751417,False,40043392.78574063,14659.6025380544
